cd_cvm,empresa,data_fim,lucro,freq
014206,BRB BANCO DE BRASILIA S.A.,2015-12-31,151027000.0,A
014311,CIA PARANAENSE DE ENERGIA - COPEL,2015-12-31,1265551000.0,A
014320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2015-12-31,-3684977000.0,A
014346,WHIRLPOOL S.A.,2015-12-31,290884000.0,A
014451,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2015-12-31,88519000.0,A
014460,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2015-12-31,593153000.0,A
014664,SCHULZ S.A.,2015-12-31,48099000.0,A
014761,CIA HERING,2015-12-31,281170000.0,A
014826,CIA BRASILEIRA DE DISTRIBUICAO,2015-12-31,-276000000.0,A
015083,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,2015-12-31,-155177000.0,A
015091,LITEL PARTICIPACOES S.A.,2015-12-31,-8325767000.0,A
015253,ENERGISA S.A.,2015-12-31,351401000.0,A
015458,EMBPAR PARTICIPAÇÕES S/A,2015-12-31,51157000.0,A
015539,NEOENERGIA S.A.,2015-12-31,371983000.0,A
015652,COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO,2015-12-31,-169223000.0,A
016101,GAFISA S.A.,2015-12-31,70979000.0,A
016233,BELAPART SA,2015-12-31,-8472000.0,A
016292,BRF S.A.,2015-12-31,3130858000.0,A
016306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2015-12-31,-551171000.0,A
016497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,2015-12-31,-60342000.0,A
016632,DEXXOS PARTICIPAÇÕES S.A.,2015-12-31,-56113000.0,A
016659,PORTO SEGURO S.A.,2015-12-31,998342000.0,A
016993,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,2015-12-31,59790000.0,A
017329,ENGIE BRASIL ENERGIA S.A.,2015-12-31,1501303000.0,A
017418,TELINVEST S.A.,2015-12-31,-7807000.0,A
017450,RUMO S.A.,2015-12-31,-1190878000.0,A
017493,CAPITALPART PARTICIPACOES S.A.,2015-12-31,-559900.0,A
017558,INNCORP S.A.,2015-12-31,-368899.0,A
017639,TIM PARTICIPACOES S.A.,2015-12-31,2071145000.0,A
017671,TELEFÔNICA BRASIL S.A,2015-12-31,3420249000.0,A
017892,SANTOS BRASIL PARTICIPACOES S.A.,2015-12-31,-18129000.0,A
017914,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,2015-12-31,96071000.0,A
017922,BRAZILIAN FINANCE E REAL ESTATE S.A.,2015-12-31,10057000.0,A
017973,COGNA EDUCAÇÃO S.A.,2015-12-31,1396134000.0,A
018287,VIRGO II COMPANHIA DE SECURITIZACAO,2015-12-31,6184000.0,A
018368,RIO PARANAPANEMA ENERGIA S.A.,2015-12-31,182647000.0,A
018376,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,2015-12-31,517186000.0,A
018414,PADTEC HOLDING S.A.,2015-12-31,-244046000.0,A
018465,ULTRAPAR PARTICIPACOES S.A.,2015-12-31,1512972000.0,A
018660,CPFL ENERGIA S.A.,2015-12-31,875277000.0,A
018708,CIA PARTICIPACOES ALIANCA DA BAHIA,2015-12-31,25956000.0,A
018724,BRADESPAR S.A.,2015-12-31,-2590301000.0,A
018775,INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,2015-12-31,-1715551000.0,A
018821,CCR S.A.,2015-12-31,786871000.0,A
018953,CPFL GERACAO DE ENERGIA S.A.,2015-12-31,245899000.0,A
018970,AES TIETE ENERGIA SA,2015-12-31,803316000.0,A
019062,ANDRADE GUTIERREZ PARTICIPACOES S.A.,2015-12-31,40604000.0,A
019100,ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2015-12-31,-226778000.0,A
019305,BIOMM S.A.,2015-12-31,8282000.0,A
019313,AES ELPA S.A.,2015-12-31,54281000.0,A
019330,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,2015-12-31,123355000.0,A
019348,ITAU UNIBANCO HOLDING S.A.,2015-12-31,26156000000.0,A
019437,ANDRADE GUTIERREZ CONCESSOES S.A.,2015-12-31,174742000.0,A
019445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2015-12-31,-11592000.0,A
019453,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,2015-12-31,115772000.0,A
019550,NATURA COSMETICOS S.A.,2015-12-31,522732000.0,A
019569,GOL LINHAS AEREAS INTELIGENTES S.A.,2015-12-31,-4291240000.0,A
019615,GRENDENE S.A.,2015-12-31,539311000.0,A
019623,DIAGNOSTICOS DA AMERICA S.A.,2015-12-31,24204000.0,A
019658,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,2015-12-31,-31092000.0,A
019739,LOCALIZA RENT A CAR S.A.,2015-12-31,402427000.0,A
019763,EDP - ENERGIAS DO BRASIL S.A.,2015-12-31,1406372000.0,A
019771,ARTERIS S.A.,2015-12-31,149342000.0,A
019836,COSAN S.A.,2015-12-31,968263000.0,A
019879,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2015-12-31,37836000.0,A
019909,BR MALLS PARTICIPACOES S.A.,2015-12-31,66158000.0,A
019917,TEMPO PARTICIPAÇOES S/A,2015-12-31,57381000.0,A
019925,BR PROPERTIES S.A.,2015-12-31,-769772000.0,A
019992,TOTVS S.A.,2015-12-31,194946000.0,A
020010,EQUATORIAL ENERGIA S.A.,2015-12-31,959848000.0,A
020028,VALID SOLUÇÕES S.A.,2015-12-31,133098000.0,A
020036,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,2015-06-30,180810000.0,A
020060,LUPATECH S.A,2015-12-31,-75137000.0,A
020087,EMBRAER S.A.,2015-12-31,281608000.0,A
020125,ODONTOPREV S.A.,2015-12-31,221162000.0,A
020141,CREMER SA,2015-12-31,25683000.0,A
020184,CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO,2015-12-31,-13585000.0,A
020257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2015-12-31,909423000.0,A
020265,BROOKFIELD INCORPORAÇÕES S.A.,2015-12-31,-1097901000.0,A
020338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2015-12-31,603925000.0,A
020346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2015-12-31,-21182000.0,A
020354,TERRA SANTA AGRO S.A.,2015-12-31,-161500000.0,A
020362,POSITIVO TECNOLOGIA S.A.,2015-12-31,-79881000.0,A
020370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2015-12-31,-445532000.0,A
020435,TECNISA S.A.,2015-12-31,292905000.0,A
020451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2015-12-31,10030000.0,A
020478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2015-12-31,-2842482000.0,A
020494,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,2015-12-31,193657000.0,A
020516,SAO MARTINHO S.A.,2015-03-31,288317000.0,A
020524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2015-12-31,149202000.0,A
020532,BCO SANTANDER (BRASIL) S.A.,2015-12-31,9833826000.0,A
020540,CPFL ENERGIAS RENOVÁVEIS S.A.,2015-12-31,-48717000.0,A
020567,BCO PINE S.A,2015-12-31,40757000.0,A
020575,JBS S.A.,2015-12-31,5128647000.0,A
020605,JHSF PARTICIPACOES S.A.,2015-12-31,109740000.0,A
020613,METALFRIO SOLUTIONS S.A.,2015-12-31,-101404000.0,A
020630,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2015-12-31,-33517000.0,A
020680,BANCO SOFISA SA,2015-12-31,77039000.0,A
020702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2015-12-31,-261588000.0,A
020710,LOG-IN LOGISTICA INTERMODAL S.A.,2015-12-31,-375285000.0,A
020745,SLC AGRICOLA S.A.,2015-12-31,121171000.0,A
020770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2015-12-31,444470000.0,A
020788,MARFRIG GLOBAL FOODS S.A.,2015-12-31,-538550000.0,A
020796,BCO DAYCOVAL S.A.,2015-12-31,473176000.0,A
020800,TEGMA GESTAO LOGISTICA S.A.,2015-12-31,9930000.0,A
020842,MAGNESITA REFRATARIOS S.A.,2015-12-31,-1060447000.0,A
020877,HELBOR EMPREENDIMENTOS S.A.,2015-12-31,68873000.0,A
020885,BCO INDUSVAL S.A.,2015-12-31,-168893000.0,A
020915,MRV ENGENHARIA E PARTICIPACOES S.A.,2015-12-31,595354000.0,A
020931,MINERVA S.A.,2015-12-31,-799955000.0,A
020958,BCO ABC BRASIL S.A.,2015-12-31,388557000.0,A
020966,SPRINGS GLOBAL PARTICIPACOES S.A.,2015-12-31,22577000.0,A
020982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2015-12-31,361959000.0,A
020990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,2015-12-31,-418437000.0,A
021008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2015-12-31,-551955000.0,A
021016,YDUQS PARTICIPACOES S.A.,2015-12-31,484674000.0,A
021032,ALGAR TELECOM S/A,2015-12-31,153634000.0,A
021040,SYN PROP & TECH S.A.,2015-12-31,52238000.0,A
021067,MOURA DUBEUX ENGENHARIA S/A,2015-12-31,72734000.0,A
021091,DEXCO S.A.,2015-12-31,191744000.0,A
021121,SUL AMERICA S.A.,2015-12-31,737672000.0,A
021130,TRISUL S.A.,2015-12-31,24780000.0,A
021148,CONSTRUTORA TENDA S.A.,2015-12-31,29697000.0,A
021156,J. MACEDO S.A.,2015-12-31,87432000.0,A
021180,NEXPE PARTICIPAÇÕES S.A,2015-12-31,-89738000.0,A
021199,BCO PAN S.A.,2015-12-31,143893000.0,A
021202,VIX LOGÍSTICA S.A.,2015-12-31,67423000.0,A
021237,ENEVA S.A,2015-12-31,137109000.0,A
021300,ALIANSCE SHOPPING CENTERS S.A.,2015-12-31,144772000.0,A
021334,NUTRIPLANT INDUSTRIA E COMERCIO S.A.,2015-12-31,-22756000.0,A
021342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2015-12-31,-987345000.0,A
021350,DIRECIONAL ENGENHARIA S.A.,2015-12-31,156210000.0,A
021377,BANCO INDUSTRIAL DO BRASIL,2015-12-31,49227000.0,A
021393,CIA CELG DE PARTICIPACOES - CELGPAR,2015-12-31,-618164000.0,A
021431,HYPERA S.A.,2015-12-31,559872000.0,A
021440,VESTE S.A. ESTILO,2015-12-31,-17219000.0,A
021482,PRUMO LOGISTICA SA,2015-12-31,-216898000.0,A
021490,ALUPAR INVESTIMENTO S/A,2015-12-31,571192000.0,A
021520,MULTINER S/A,2015-12-31,-157028000.0,A
021555,LOCAMÉRICA RENT-A-CAR S.A.,2015-12-31,42747000.0,A
021601,BASEL PARTICIPAÇÕES S/A,2015-12-31,-23910000.0,A
021610,"B3 S.A. - BRASIL, BOLSA, BALCÃO",2015-12-31,2203458000.0,A
021636,RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,2015-12-31,118192000.0,A
021652,CTX PARTICIPAÇÕES S/A,2015-12-31,-227801000.0,A
021709,CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES,2015-03-31,6037000.0,A
021717,TARPON INVESTIMENTOS S.A.,2015-12-31,19193000.0,A
021725,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2015-12-31,-14799000.0,A
021733,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,2015-12-31,3651433000.0,A
021792,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2015-12-31,497606000.0,A
021881,FLEURY S.A.,2015-12-31,107343000.0,A
021903,ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,2015-12-31,387913000.0,A
022020,JSL S.A.,2015-12-31,46762000.0,A
022055,MARISA LOJAS S.A.,2015-12-31,-35764000.0,A
022136,TEREOS INTERNACIONAL S/A,2015-03-31,-195000000.0,A
022144,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.,2015-12-31,84731.0,A
022187,PRIO S.A.,2015-12-31,110421000.0,A
022217,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,2015-12-31,-104396000.0,A
022330,RJ CAPITAL PARTNERS S.A.,2015-12-31,-95946.0,A
022349,AZZAS 2154 S.A.,2015-12-31,119663000.0,A
022357,ALLOS S.A.,2015-12-31,204039000.0,A
022365,ENAUTA PARTICIPAÇÕES S.A.,2015-12-31,93613000.0,A
022454,T4F ENTRETENIMENTO S.A.,2015-12-31,20888000.0,A
022470,MAGAZINE LUIZA S.A.,2015-12-31,-65605000.0,A
022497,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,2015-12-31,240860000.0,A
022500,MASSA FALIDA DA BRASIL PHARMA S.A.,2015-12-31,-654545000.0,A
022519,TECHNOS S.A.,2015-12-31,22015000.0,A
022551,SOMOS EDUCAÇÃO S.A.,2015-12-31,-604133000.0,A
022560,INBRANDS S.A.,2015-12-31,13311000.0,A
022586,MLOG S.A.,2015-12-31,-185445000.0,A
022594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,2015-12-31,-63770000.0,A
022616,BCO BTG PACTUAL S.A.,2015-12-31,576018000.0,A
022667,NAOMI PARTICIPAÇÕES S.A.,2015-12-31,-475000.0,A
022675,HIDROVIAS DO BRASIL S.A.,2015-12-31,-60064000.0,A
022772,VIGOR ALIMENTOS S.A.,2015-12-31,242778000.0,A
022780,UNICASA INDÚSTRIA DE MÓVEIS S.A.,2015-12-31,13105000.0,A
022799,SINQIA S.A.,2015-12-31,9799730.0,A
022810,ELDORADO BRASIL CELULOSE S.A.,2015-12-31,280645000.0,A
022829,CIMENTO TUPI S.A.,2015-12-31,-407057000.0,A
022845,BIOSEV S.A.,2015-03-31,-498717000.0,A
022942,MGI - MINAS GERAIS PARTICIPAÇÕES S.A.,2015-12-31,-611512000.0,A
022993,COMPANHIA DE CRÉDITO FINANCIAMENTO E INVESTIMENTO RCI BRASIL,2015-12-31,267186000.0,A
023000,LIGHT ENERGIA S.A.,2015-12-31,15335000.0,A
023035,LINX S.A.,2015-12-31,63818000.0,A
023140,SMILES S.A.,2015-12-31,369922000.0,A
023159,BB SEGURIDADE PARTICIPAÇÕES S.A.,2015-12-31,4207432000.0,A
023175,IGUA SANEAMENTO S.A.,2015-12-31,-66994000.0,A
023221,SER EDUCACIONAL S.A.,2015-12-31,161065000.0,A
023230,RAIZEN ENERGIA S.A.,2015-03-31,110999000.0,A
023248,ANIMA HOLDING S.A.,2015-12-31,64203000.0,A
023264,AMBEV S.A.,2015-12-31,12879141000.0,A
023272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2015-12-31,17191000.0,A
023280,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,2015-12-31,8885000.0,A
023302,QUALITY SOFTWARE S.A.,2015-12-31,7450417.0,A
023310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2015-12-31,175234000.0,A
023396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2015-12-31,115156000.0,A
023426,SERENA GERAÇÃO S.A.,2015-12-31,4776000.0,A
023434,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,2015-12-31,-7007000.0,A
023450,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,2015-12-31,-165338000.0,A
023485,COSAN LOGISTICA S.A.,2015-12-31,-157885000.0,A
023493,DOMMO ENERGIA S.A.,2015-12-31,-754286000.0,A
023507,OUROFINO S.A.,2015-12-31,69207000.0,A
023531,CLARO TELECOM PARTICIPAÇÕES S.A.,2015-12-31,-3556338000.0,A
023574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2015-12-31,-98901000.0,A
023590,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,2015-12-31,99790000.0,A
023604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2015-12-31,57208000.0,A
023620,CBO HOLDING S.A.,2015-12-31,-789492000.0,A
023710,BR HOME CENTERS S.A.,2015-12-31,-9232000.0,A
023728,PRÁTICA PARTICIPAÇÕES S/A,2015-12-31,-1526000.0,A
023736,FORNO DE MINAS ALIMENTOS S.A.,2015-12-31,15582000.0,A
023779,BS&C EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2015-12-31,39069000.0,A
023795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2015-12-31,534854000.0,A
023817,BRQ SOLUCOES EM INFORMATICA S.A.,2015-12-31,6475000.0,A
023825,MOVIDA PARTICIPACOES SA,2015-12-31,67050000.0,A
023930,BRASILIANA PARTICIPAÇÕES S/A,2015-12-31,0.0,A
023957,SUGOI S.A.,2015-12-31,2498000.0,A
023965,CINESYSTEM S.A.,2015-12-31,-403000.0,A
024058,ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,2015-12-31,-11429000.0,A
080020,"GP INVESTMENTS, LTD.",2015-12-31,-695918000.0,A
080047,WILSON SONS LTD.,2015-12-31,108853000.0,A
080063,BCO PATAGONIA S.A.,2015-12-31,834737000.0,A
080071,COSAN LIMITED,2015-12-31,886262000.0,A
080101,SOLVAY INDUPA SAIC,2015-12-31,-163257000.0,A
080110,DUFRY A.G.,2015-12-31,-122894000.0,A
080128,LATAM AIRLINES GROUP S.A.,2015-12-31,-596250000.0,A
080136,TGLT S/A,2015-12-31,-25951722.0,A
080152,PPLA PARTICIPATIONS LTD.,2015-12-31,-2099468000.0,A
080160,BANCO SANTANDER S.A.,2015-12-31,26732000000.0,A
000094,PANATLANTICA S.A.,2016-12-31,14789000.0,A
000906,BCO BRADESCO S.A.,2016-12-31,17992726000.0,A
001023,BCO BRASIL S.A.,2016-12-31,8659577000.0,A
001155,BANESTES S.A. - BCO EST ESPIRITO SANTO,2016-12-31,145748000.0,A
001210,BCO ESTADO DO RIO GRANDE DO SUL S.A.,2016-12-31,728875000.0,A
001325,BCO MERCANTIL DO BRASIL S.A.,2016-12-31,23514000.0,A
001384,BCO ALFA DE INVESTIMENTO S.A.,2016-12-31,91545000.0,A
001520,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,2016-12-31,-101126000.0,A
001562,BAUMER S.A.,2016-12-31,2803000.0,A
001597,PARTICIPAÇÕES INDUST. DO NORDESTE S.A.,2016-12-31,-7036000.0,A
001694,BICICLETAS MONARK S.A.,2016-12-31,16050000.0,A
002100,CAMBUCI S.A.,2016-12-31,-33388000.0,A
002429,IRANI PAPEL E EMBALAGEM S.A.,2016-12-31,-10782000.0,A
002437,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2016-12-31,3513276000.0,A
002453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2016-12-31,334754000.0,A
002461,CENTRAIS ELET DE SANTA CATARINA S.A.,2016-12-31,-9817000.0,A
003069,CIA FERRO LIGAS DA BAHIA - FERBASA,2016-12-31,70182000.0,A
003077,CIA FIACAO TECIDOS CEDRO CACHOEIRA,2016-12-31,-142627000.0,A
003115,CIA SEGUROS ALIANCA DA BAHIA,2016-12-31,55954000.0,A
003158,CIA TECIDOS NORTE DE MINAS COTEMINAS,2016-12-31,-144475000.0,A
003190,REDE ENERGIA PARTICIPAÇÕES S.A.,2016-12-31,204903000.0,A
003204,CPFL TRANSMISSÃO S.A.,2016-12-31,916682000.0,A
003298,CIA HABITASUL DE PARTICIPACOES,2016-12-31,-4937000.0,A
003328,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,2016-12-31,3985383000.0,A
003395,CIA INDUSTRIAL CATAGUASES,2016-12-31,1685000.0,A
003549,CIA INDUSTRIAL SCHLOSSER S.A.,2016-12-31,-16435000.0,A
003654,CIA MELHORAMENTOS DE SAO PAULO,2016-12-31,243591000.0,A
003980,GERDAU S.A.,2016-12-31,-2885929000.0,A
004030,CIA SIDERURGICA NACIONAL,2016-12-31,-853058000.0,A
004081,CIA TECIDOS SANTANENSE,2016-12-31,-3158000.0,A
004146,KARSTEN S.A.,2016-12-31,-96579000.0,A
004170,VALE S.A.,2016-12-31,13296496000.0,A
004448,COBRASMA S.A.,2016-12-31,-1059903000.0,A
004537,GRAZZIOTIN S.A.,2016-12-31,64011732.0,A
004669,GUARARAPES CONFECCOES S.A.,2016-12-31,317551000.0,A
004707,CONSORCIO ALFA DE ADMINISTRACAO S.A.,2016-12-31,95280000.0,A
004723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2016-12-31,4206000.0,A
004774,CONSTRUTORA LIX DA CUNHA S.A.,2016-12-31,-17720000.0,A
004820,BRASKEM S.A.,2016-12-31,-729197000.0,A
004863,CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA,2016-12-31,-1496000.0,A
005207,DOHLER S.A.,2016-12-31,15471000.0,A
005258,RAIA DROGASIL S.A.,2016-12-31,451252000.0,A
005312,MUNDIAL S.A. - PRODUTOS DE CONSUMO,2016-12-31,-41264000.0,A
005410,WEG S.A.,2016-12-31,1127832000.0,A
005762,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,-37682000.0,A
005770,EUCATEX S.A. INDUSTRIA E COMERCIO,2016-12-31,33578000.0,A
005983,FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL,2016-12-31,-10190000.0,A
006173,TAURUS ARMAS S.A.,2016-12-31,-103027000.0,A
006211,FRAS-LE S.A.,2016-12-31,64477000.0,A
006343,TUPY S.A.,2016-12-31,-181455000.0,A
006505,GRUPO CASAS BAHIA S.A.,2016-12-31,-95000000.0,A
006700,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,-4223000.0,A
006815,IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL,2016-12-31,-97456000.0,A
007510,ROMI S.A.,2016-12-31,-39469000.0,A
007544,TEXTIL RENAUXVIEW S.A.,2016-12-31,-84730000.0,A
007595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2016-12-31,-622963000.0,A
007617,ITAÚSA S.A.,2016-12-31,8216000000.0,A
007811,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,-457759000.0,A
007870,KEPLER WEBER S.A.,2016-12-31,-22124000.0,A
008087,LOJAS AMERICANAS S.A.,2016-12-31,27828000.0,A
008133,LOJAS RENNER S.A.,2016-12-31,625058000.0,A
008192,TREVISA INVESTIMENTOS S.A.,2016-12-31,8991000.0,A
008397,MANGELS INDUSTRIAL S.A.,2016-12-31,4598000.0,A
008427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2016-12-31,-62480000.0,A
008451,MARCOPOLO S.A.,2016-12-31,222546000.0,A
008575,MAHLE-METAL LEVE S.A.,2016-12-31,4149000.0,A
008656,METALURGICA GERDAU S.A.,2016-12-31,-3165249000.0,A
008672,IGUATEMI S.A.,2016-12-31,90501000.0,A
008745,METANOR SA METANOL DO NE,2016-12-31,-26720000.0,A
008753,METISA METALURGICA TIMBOENSE S.A.,2016-12-31,13436291.0,A
008893,MONTEIRO ARANHA S.A.,2016-12-31,212375000.0,A
009040,NADIR FIGUEIREDO IND E COM S.A.,2016-12-31,32065000.0,A
009067,SUZANO HOLDING S.A.,2016-12-31,1682455000.0,A
009342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2016-12-31,53059000.0,A
009393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,-373168000.0,A
009512,PETROLEO BRASILEIRO S.A. PETROBRAS,2016-12-31,-13045000000.0,A
009539,PETTENATI S.A. INDUSTRIA TEXTIL,2016-06-30,21544864.0,A
009989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2016-12-31,-565113000.0,A
010456,ALPARGATAS S.A.,2016-12-31,358473000.0,A
010472,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,-49823000.0,A
010880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2016-12-31,-5539000.0,A
010960,SPRINGER S.A.,2016-12-31,-2446000.0,A
011070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2016-12-31,-19012000.0,A
011207,TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA,2016-12-31,-635000.0,A
011223,TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,-133952000.0,A
011231,TEKNO S.A. - INDUSTRIA E COMERCIO,2016-12-31,-16818000.0,A
011258,TELEC BRASILEIRAS S.A. TELEBRAS,2016-12-31,-270883000.0,A
011312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,-7121116000.0,A
011398,TRONOX PIGMENTOS DO BRASIL S.A.,2016-12-31,83999000.0,A
011592,UNIPAR CARBOCLORO S.A.,2016-12-31,280836000.0,A
011762,VULCABRAS S.A.,2016-12-31,35695000.0,A
011932,IOCHPE MAXION S.A.,2016-12-31,89130000.0,A
011975,AZEVEDO E TRAVASSOS S.A.,2016-12-31,-39779000.0,A
011991,WETZEL S.A.,2016-12-31,-21138000.0,A
012190,BOMBRIL S.A.,2016-12-31,59068000.0,A
012262,JPSP INVESTIMENTOS E PARTICIPAÇÕES S/A,2016-12-31,-58042000.0,A
012319,BLUE TECH SOLUTIONS EQI S.A.,2016-12-31,-41750000.0,A
012530,ITAUTEC S.A. - GRUPO ITAUTEC,2016-12-31,-14775000.0,A
012572,RECRUSUL S.A.,2016-12-31,-29823000.0,A
012653,KLABIN S.A.,2016-12-31,2481946000.0,A
012696,SANSUY S.A. INDUSTRIA DE PLASTICOS,2016-12-31,-140902000.0,A
012793,FIBRIA CELULOSE S.A.,2016-12-31,1663616000.0,A
012823,SIDERURGICA J. L. ALIPERTI S.A.,2016-12-31,-14745000.0,A
013030,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,2016-12-31,29834000.0,A
013285,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,2016-12-31,35851000.0,A
013366,HAGA S.A. INDUSTRIA E COMERCIO,2016-12-31,3270468.0,A
013471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2016-12-31,-252112000.0,A
013765,MINUPAR PARTICIPACOES S.A.,2016-12-31,-13332000.0,A
013773,PBG S/A,2016-12-31,2142000.0,A
013781,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,2016-12-31,76866000.0,A
013986,SUZANO S.A.,2016-12-31,1691998000.0,A
014109,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,2016-12-31,-11366000.0,A
014133,TEC TOY S.A.,2016-12-31,-8850000.0,A
014206,BRB BANCO DE BRASILIA S.A.,2016-12-31,170443000.0,A
014311,CIA PARANAENSE DE ENERGIA - COPEL,2016-12-31,947790000.0,A
014320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2016-12-31,-576843000.0,A
014346,WHIRLPOOL S.A.,2016-12-31,316740000.0,A
014451,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2016-12-31,133693000.0,A
014460,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2016-12-31,244620000.0,A
014664,SCHULZ S.A.,2016-12-31,30650000.0,A
014761,CIA HERING,2016-12-31,199417000.0,A
014826,CIA BRASILEIRA DE DISTRIBUICAO,2016-12-31,-1076000000.0,A
015083,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,2016-12-31,5301000.0,A
